Country,ISO,Sex,Year,Mean_BMI_children,Prevalence_obesity_children,Prevalence_overweight_children,Prevalence_underweight_children,Mean_BMI_adults,Prevalence_obesity_adults,Prevalence_underweight_adults,Prevalence_morbid_obesity_adults,Diabetes_prevalence,Systolic_blood_pressure,Prevalence_raised_blood_pressure,Region,Superregion,Years_of_education,Urbanisation,Western_diet_score,GDP_USD
Ecuador,ECU,Male,1992,18.57265703,0.031326304,0.119535083,0.160290886,24.05657598,0.064732329,0.021978747,0.000443266,0.048281822,122.8832115,0.226945202,Andean Latin America,Latin America and Caribbean,6.0815,0.5618,-0.127692245,7473.067383
Ecuador,ECU,Female,1993,19.74682657,0.027186243,0.165352987,0.100515544,25.06639327,0.150789443,0.022191413,0.004938491,0.059165272,120.3254784,0.210035034,Andean Latin America,Latin America and Caribbean,6.209,0.5672,-0.11900425,7453.044434
Ecuador,ECU,Male,1993,18.62677031,0.033527001,0.125332526,0.157334915,24.15651327,0.067859698,0.021071461,0.00050019,0.049418165,122.8035198,0.225386804,Andean Latin America,Latin America and Caribbean,6.209,0.5672,-0.11900425,7453.044434
Ecuador,ECU,Female,1994,19.80136831,0.0289613,0.171022713,0.098561644,25.20059066,0.155255659,0.021453094,0.005323151,0.060420689,120.2067675,0.208236983,Andean Latin America,Latin America and Caribbean,6.3375,0.5726,-0.117867826,7602.64502
Ecuador,ECU,Male,1994,18.68084175,0.035788457,0.131167218,0.154444486,24.25715399,0.071035216,0.020200741,0.000563733,0.050494613,122.7246973,0.223674698,Andean Latin America,Latin America and Caribbean,6.3375,0.5726,-0.117867826,7602.64502
Ecuador,ECU,Female,1995,19.8532329,0.030780205,0.176651865,0.096665431,25.33407335,0.159741078,0.020753181,0.005726798,0.061673708,120.0847465,0.206371333,Andean Latin America,Latin America and Caribbean,6.4665,0.578,-0.088728131,7608.781738
Ecuador,ECU,Male,1995,18.73590483,0.038115934,0.13705777,0.151590541,24.35819195,0.074262902,0.019357162,0.000634594,0.051609398,122.6586356,0.222078137,Andean Latin America,Latin America and Caribbean,6.4665,0.578,-0.088728131,7608.781738
Ecuador,ECU,Female,1996,19.90163672,0.032647669,0.182268889,0.094828146,25.46701821,0.164228063,0.02008756,0.006150729,0.062913783,119.9612725,0.204448494,Andean Latin America,Latin America and Caribbean,6.5955,0.583,-0.054171418,7578.898926
Ecuador,ECU,Male,1996,18.79223469,0.040517814,0.143007347,0.148770593,24.46015977,0.077536381,0.01854269,0.000713642,0.052734047,122.6049262,0.220625818,Andean Latin America,Latin America and Caribbean,6.5955,0.583,-0.054171418,7578.898926
Ecuador,ECU,Female,1997,19.94665558,0.034572524,0.187881127,0.093041257,25.59940177,0.168741421,0.019453255,0.006595532,0.064154722,119.8392242,0.202389754,Andean Latin America,Latin America and Caribbean,6.7255,0.588,-0.030497475,7744.642578
Ecuador,ECU,Male,1997,18.8501848,0.042985011,0.149006746,0.145986166,24.56342285,0.080858156,0.017761107,0.000802044,0.053878636,122.5652666,0.219229894,Andean Latin America,Latin America and Caribbean,6.7255,0.588,-0.030497475,7744.642578
Ecuador,ECU,Female,1998,19.98798973,0.036545472,0.193440491,0.091310055,25.73124515,0.173277561,0.018847788,0.007063118,0.065409488,119.7227633,0.200285956,Andean Latin America,Latin America and Caribbean,6.8555,0.593,-0.007738274,7836.132813
Ecuador,ECU,Male,1998,18.90962937,0.045527766,0.155055964,0.143230242,24.66803609,0.084241649,0.017007831,0.000900318,0.055042098,122.5339216,0.217847071,Andean Latin America,Latin America and Caribbean,6.8555,0.593,-0.007738274,7836.132813
Ecuador,ECU,Female,1999,20.02525634,0.038579318,0.198983796,0.089616741,25.86270956,0.177858765,0.018269783,0.007552761,0.066545904,119.6077689,0.197967477,Andean Latin America,Latin America and Caribbean,6.986,0.598,-0.010561475,7316.181641
Ecuador,ECU,Male,1999,18.97157012,0.048161558,0.161182271,0.140505859,24.77427394,0.087692131,0.016282287,0.001009396,0.056079174,122.5112947,0.216288695,Andean Latin America,Latin America and Caribbean,6.986,0.598,-0.010561475,7316.181641
Ecuador,ECU,Female,2000,20.05806471,0.040682196,0.204521277,0.087973015,25.99334111,0.182462169,0.017719244,0.008066298,0.067653088,119.4970248,0.195569976,Andean Latin America,Latin America and Caribbean,7.1165,0.603,0.004431345,7250.835449
Ecuador,ECU,Male,2000,19.03550038,0.050894859,0.167422317,0.137796249,24.88242024,0.091226442,0.015582384,0.001129685,0.057080294,122.5004004,0.214681876,Andean Latin America,Latin America and Caribbean,7.1165,0.603,0.004431345,7250.835449
Ecuador,ECU,Female,2001,20.08509294,0.042812402,0.209976322,0.086404954,26.12090786,0.187042858,0.017203237,0.008597905,0.068715006,119.3931291,0.193077417,Andean Latin America,Latin America and Caribbean,7.247,0.6058,0.023454074,7395.785645
Ecuador,ECU,Male,2001,19.10075806,0.053687619,0.173666372,0.135128575,24.99107946,0.094769653,0.014920042,0.001261188,0.058060548,122.5057562,0.21300213,Andean Latin America,Latin America and Caribbean,7.247,0.6058,0.023454074,7395.785645
Ecuador,ECU,Female,2002,20.10753966,0.044980907,0.215348952,0.084912034,26.24627951,0.19160034,0.016717248,0.009150094,0.069704605,119.2987616,0.190484808,Andean Latin America,Latin America and Caribbean,7.3775,0.6086,0.051612954,7551.551758
Ecuador,ECU,Male,2002,19.16754206,0.056527454,0.179922107,0.132490962,25.10027856,0.098343722,0.014294613,0.001405813,0.058989347,122.5337813,0.21128826,Andean Latin America,Latin America and Caribbean,7.3775,0.6086,0.051612954,7551.551758
Ecuador,ECU,Female,2003,20.12706187,0.047174212,0.220663948,0.083492445,26.36979243,0.196142076,0.016260573,0.009722073,0.070650176,119.2165235,0.187882618,Andean Latin America,Latin America and Caribbean,7.5085,0.6114,0.095650411,7611.275391
Ecuador,ECU,Male,2003,19.23516811,0.059409749,0.18617451,0.129899233,25.21069028,0.101948922,0.013703079,0.001564767,0.059924909,122.587749,0.209694584,Andean Latin America,Latin America and Caribbean,7.5085,0.6114,0.095650411,7611.275391
Ecuador,ECU,Female,2004,20.14514617,0.049420998,0.225943922,0.082136206,26.49250727,0.200669282,0.015832441,0.01031762,0.071604595,119.1490457,0.185256706,Andean Latin America,Latin America and Caribbean,7.639,0.6142,0.13366206,8084.479004
Ecuador,ECU,Male,2004,19.30350258,0.062377646,0.192474637,0.127357769,25.32325524,0.105582033,0.013144158,0.001740077,0.060896134,122.6655436,0.208174634,Andean Latin America,Latin America and Caribbean,7.639,0.6142,0.13366206,8084.479004
Ecuador,ECU,Female,2005,20.16259972,0.051713791,0.231193897,0.080842646,26.6155237,0.205202922,0.015427949,0.010938243,0.072555008,119.0967434,0.182624964,Andean Latin America,Latin America and Caribbean,7.7695,0.617,0.162086723,8359.000977
Ecuador,ECU,Male,2005,19.37187063,0.065397675,0.198817838,0.124878856,25.43719823,0.109255195,0.012617935,0.001933045,0.061890901,122.7660419,0.206691995,Andean Latin America,Latin America and Caribbean,7.7695,0.617,0.162086723,8359.000977
Ecuador,ECU,Female,2006,20.18114444,0.054061109,0.236430374,0.079604209,26.73950067,0.209721147,0.015052007,0.011587117,0.073577667,119.0660792,0.180055285,Andean Latin America,Latin America and Caribbean,7.899,0.619,0.200548519,8573.770508
Ecuador,ECU,Male,2006,19.44091019,0.068472539,0.205203037,0.122461168,25.55249761,0.112963583,0.012126232,0.002145348,0.062958125,122.8928162,0.205335179,Andean Latin America,Latin America and Caribbean,7.899,0.619,0.200548519,8573.770508
Ecuador,ECU,Female,2007,20.20282104,0.056471774,0.241644409,0.078435915,26.86484084,0.21424211,0.014700099,0.012266083,0.074661583,119.0522473,0.177577324,Andean Latin America,Latin America and Caribbean,8.029,0.621,0.257027644,8611.164063
Ecuador,ECU,Male,2007,19.50997654,0.071631716,0.211643284,0.120099831,25.66961994,0.116716514,0.011664593,0.002378699,0.06411695,123.0454021,0.204215186,Andean Latin America,Latin America and Caribbean,8.029,0.621,0.257027644,8611.164063
Ecuador,ECU,Female,2008,20.22830417,0.058956594,0.246866262,0.077316065,26.99234064,0.218751303,0.014370708,0.012973365,0.075842366,119.0502585,0.175173159,Andean Latin America,Latin America and Caribbean,8.1585,0.623,0.310122108,9004.598633
Ecuador,ECU,Male,2008,19.57860679,0.074862921,0.218104903,0.117795457,25.78836925,0.120524035,0.011231618,0.002635276,0.065398787,123.2160316,0.203289782,Andean Latin America,Latin America and Caribbean,8.1585,0.623,0.310122108,9004.598633
Ecuador,ECU,Female,2009,20.25869643,0.061536632,0.252137479,0.076247659,27.12230796,0.223294594,0.01405682,0.013714115,0.07708521,119.0581253,0.172839167,Andean Latin America,Latin America and Caribbean,8.287,0.625,0.347757941,8905.859375
Ecuador,ECU,Male,2009,19.6473312,0.078205635,0.224701172,0.115544686,25.90865548,0.124396041,0.010824221,0.002917815,0.066718983,123.3977626,0.202419176,Andean Latin America,Latin America and Caribbean,8.287,0.625,0.347757941,8905.859375
Ecuador,ECU,Female,2010,20.29489704,0.064216819,0.257486133,0.075227529,27.25421757,0.227869636,0.013759127,0.014491208,0.078384143,119.0690112,0.170513088,Andean Latin America,Latin America and Caribbean,8.415,0.627,0.377582769,9019.323242
Ecuador,ECU,Male,2010,19.71511317,0.081645705,0.231389231,0.113364739,26.0298059,0.128352776,0.010438666,0.003229466,0.068081705,123.5854266,0.2015488,Andean Latin America,Latin America and Caribbean,8.415,0.627,0.377582769,9019.323242
Ecuador,ECU,Female,2011,20.33777814,0.067013108,0.262907163,0.074243073,27.38793313,0.232492028,0.013475532,0.015308252,0.079774884,119.0807485,0.168201424,Andean Latin America,Latin America and Caribbean,8.543,0.629,0.40568055,9569.404297
Ecuador,ECU,Male,2011,19.78210487,0.085194456,0.238174456,0.111255695,26.15240277,0.132408447,0.010074384,0.00357441,0.069556967,123.7784681,0.200668554,Andean Latin America,Latin America and Caribbean,8.543,0.629,0.40568055,9569.404297
Ecuador,ECU,Female,2012,20.38584001,0.069910621,0.268381721,0.073305722,27.52306711,0.237164218,0.013206406,0.016167899,0.081283533,119.1024428,0.166009205,Andean Latin America,Latin America and Caribbean,8.67,0.631,0.458546486,9900.075195
Ecuador,ECU,Male,2012,19.84816072,0.088870189,0.245061338,0.109226181,26.27562807,0.136573567,0.009727794,0.003955939,0.071179876,123.9808999,0.199985026,Andean Latin America,Latin America and Caribbean,8.67,0.631,0.458546486,9900.075195
Ecuador,ECU,Female,2013,20.43868779,0.072935529,0.273955625,0.07241061,27.65923615,0.241886557,0.012949526,0.017074422,0.082877743,119.1267432,0.163873738,Andean Latin America,Latin America and Caribbean,8.796,0.633,0.499341635,10135.3916
Ecuador,ECU,Male,2013,19.91528475,0.092691525,0.252062174,0.107274968,26.39869943,0.140844734,0.009400158,0.004378194,0.072885306,124.182592,0.199355571,Andean Latin America,Latin America and Caribbean,8.796,0.633,0.499341635,10135.3916
Ecuador,ECU,Female,2014,20.49475048,0.076082824,0.279588416,0.071582078,27.79537523,0.246667774,0.012704017,0.018030981,0.084553857,119.1497169,0.161771141,Andean Latin America,Latin America and Caribbean,8.9215,0.635,0.540136784,10305.71777
Ecuador,ECU,Male,2014,19.98272307,0.096646021,0.259177894,0.105402579,26.52188046,0.145242462,0.009090727,0.004849172,0.074656134,124.3809228,0.198795196,Andean Latin America,Latin America and Caribbean,8.9215,0.635,0.540136784,10305.71777
Ecuador,ECU,Female,2015,20.55216009,0.079352391,0.285311519,0.070811728,27.93118032,0.251513883,0.012471995,0.019042798,NA,119.1715368,0.159709424,Andean Latin America,Latin America and Caribbean,9.0465,0.637,0.580931932,10489.54492
Ecuador,ECU,Male,2015,20.05006067,0.100760501,0.266451248,0.103594739,26.64511661,0.149777242,0.008796237,0.005374662,NA,124.578225,0.198275218,Andean Latin America,Latin America and Caribbean,9.0465,0.637,0.580931932,10489.54492
Ecuador,ECU,Female,2016,20.61023332,0.0827795,0.291140111,0.070097788,28.0662789,0.256432376,0.01225036,0.020112517,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ecuador,ECU,Male,2016,20.11779187,0.10500995,0.27386213,0.101851642,26.76872095,0.154459274,0.008515587,0.00596267,NA,NA,NA,NA,NA,NA,NA,NA,NA
Egypt,EGY,Female,1975,19.42176506,0.020124427,0.093021806,0.236568797,25.17159595,0.185950039,0.033720957,0.008943565,NA,128.6342124,0.311667346,North Africa and Middle East,Central Asia and North Africa-Middle East,2.286,0.433,-1.051417135,3093.104492
Egypt,EGY,Male,1975,18.32019075,0.014847335,0.057921261,0.311295309,24.1466551,0.056899747,0.057270695,0.000677793,NA,127.4372576,0.291730721,North Africa and Middle East,Central Asia and North Africa-Middle East,2.286,0.433,-1.051417135,3093.104492
Egypt,EGY,Female,1976,19.50234311,0.021570939,0.097207076,0.233205269,25.33489119,0.191080566,0.032511518,0.009505428,NA,128.6292735,0.31109016,North Africa and Middle East,Central Asia and North Africa-Middle East,2.387,0.4342,-1.0477682,3472.117188
Egypt,EGY,Male,1976,18.40891834,0.015933995,0.061088782,0.307856345,24.25092857,0.059403211,0.055500257,0.000723646,NA,127.40824,0.290710982,North Africa and Middle East,Central Asia and North Africa-Middle East,2.387,0.4342,-1.0477682,3472.117188
Egypt,EGY,Female,1977,19.58255396,0.023124374,0.101535038,0.229950216,25.49581851,0.196174973,0.031384363,0.010095883,NA,128.6126223,0.310355686,North Africa and Middle East,Central Asia and North Africa-Middle East,2.4895,0.4354,-1.036948657,3836.129639
Egypt,EGY,Male,1977,18.49705149,0.017110923,0.064416114,0.304519739,24.35411491,0.061957728,0.053801666,0.000775838,NA,127.3757429,0.289651797,North Africa and Middle East,Central Asia and North Africa-Middle East,2.4895,0.4354,-1.036948657,3836.129639
Egypt,EGY,Female,1978,19.66240085,0.024786963,0.106007831,0.226775534,25.65392749,0.2012521,0.030323845,0.010716922,NA,128.5869082,0.309533715,North Africa and Middle East,Central Asia and North Africa-Middle East,2.5955,0.4366,-1.023379139,3971.134277
Egypt,EGY,Male,1978,18.5845538,0.018407526,0.067944245,0.301271207,24.45600362,0.064565538,0.05216516,0.000834389,NA,127.3386784,0.288571322,North Africa and Middle East,Central Asia and North Africa-Middle East,2.5955,0.4366,-1.023379139,3971.134277
Egypt,EGY,Female,1979,19.74196546,0.026562471,0.110620265,0.223696146,25.81001613,0.206297776,0.0293283,0.011370086,NA,128.5563255,0.308623081,North Africa and Middle East,Central Asia and North Africa-Middle East,2.704,0.4378,-1.012521444,4121.13916
Egypt,EGY,Male,1979,18.6719184,0.019814887,0.071661308,0.298109359,24.55690892,0.067241971,0.050596831,0.000900097,NA,127.2966992,0.287430569,North Africa and Middle East,Central Asia and North Africa-Middle East,2.704,0.4378,-1.012521444,4121.13916
Egypt,EGY,Female,1980,19.82168029,0.028471389,0.115410798,0.220654674,25.96477322,0.211357523,0.028385682,0.012059882,0.079959215,128.5188227,0.307683254,North Africa and Middle East,Central Asia and North Africa-Middle East,2.814,0.439,-0.995458012,4434.149902
Egypt,EGY,Male,1980,18.75901255,0.021366701,0.075609103,0.294971961,24.65657412,0.069988604,0.049085267,0.00097366,0.06474038,127.2521869,0.286279823,North Africa and Middle East,Central Asia and North Africa-Middle East,2.814,0.439,-0.995458012,4434.149902
Egypt,EGY,Female,1981,19.90063903,0.030487087,0.120314181,0.217695996,26.11726149,0.216374423,0.027500932,0.012776849,0.081719214,128.474175,0.306707051,North Africa and Middle East,Central Asia and North Africa-Middle East,2.927,0.439,-0.974822947,4499.151855
Egypt,EGY,Male,1981,18.84586107,0.023047052,0.079747104,0.29189218,24.75455971,0.072770642,0.047634361,0.00105483,0.066296057,127.2046443,0.285146313,North Africa and Middle East,Central Asia and North Africa-Middle East,2.927,0.439,-0.974822947,4499.151855
Egypt,EGY,Female,1982,19.97938683,0.032617284,0.125342802,0.214818069,26.2679472,0.22136323,0.026667728,0.013526487,0.083631237,128.422646,0.305679844,North Africa and Middle East,Central Asia and North Africa-Middle East,3.0415,0.439,-0.956371215,4835.163574
Egypt,EGY,Male,1982,18.93203849,0.02485669,0.08408782,0.288871734,24.85109645,0.075599829,0.046239154,0.001144881,0.067963889,127.1567891,0.284026365,North Africa and Middle East,Central Asia and North Africa-Middle East,3.0415,0.439,-0.956371215,4835.163574
Egypt,EGY,Female,1983,20.05788922,0.034881676,0.130534665,0.211987863,26.41752492,0.226341927,0.025876145,0.014307581,0.085666703,128.3687719,0.304697693,North Africa and Middle East,Central Asia and North Africa-Middle East,3.1575,0.439,-0.936078143,5076.171875
Egypt,EGY,Male,1983,19.01750503,0.026806584,0.088662266,0.28586194,24.94690659,0.078488756,0.044893288,0.001243926,0.069734283,127.1096041,0.282965772,North Africa and Middle East,Central Asia and North Africa-Middle East,3.1575,0.439,-0.936078143,5076.171875
Egypt,EGY,Female,1984,20.13600289,0.037279564,0.13589493,0.209212186,26.56626482,0.231324353,0.025126068,0.015127579,0.087793126,128.3109527,0.30374859,North Africa and Middle East,Central Asia and North Africa-Middle East,3.2765,0.439,-0.911682883,5263.178711
Egypt,EGY,Male,1984,19.1019478,0.02888904,0.093475548,0.282848597,25.04188609,0.0814409,0.043600781,0.001353306,0.071616146,127.0654819,0.281997442,North Africa and Middle East,Central Asia and North Africa-Middle East,3.2765,0.439,-0.911682883,5263.178711
Egypt,EGY,Female,1985,20.21403995,0.039833433,0.141451218,0.206460157,26.71530995,0.236328835,0.024409086,0.015987704,0.089997122,128.2519088,0.302844765,North Africa and Middle East,Central Asia and North Africa-Middle East,3.3955,0.439,-0.892962308,5482.186035
Egypt,EGY,Male,1985,19.18615462,0.031122761,0.098522965,0.279799117,25.1368696,0.084477002,0.042351747,0.001474696,0.073596997,127.0245942,0.281115258,North Africa and Middle East,Central Asia and North Africa-Middle East,3.3955,0.439,-0.892962308,5482.186035
Egypt,EGY,Female,1986,20.2914258,0.042527566,0.147179877,0.203729205,26.86394414,0.241343042,0.023728016,0.016884203,0.092199835,128.1865061,0.301889243,North Africa and Middle East,Central Asia and North Africa-Middle East,3.5185,0.4382,-0.880966498,5496.186523
Egypt,EGY,Male,1986,19.27032456,0.033494204,0.103779382,0.276727461,25.23148883,0.087571624,0.041149428,0.00160663,0.075610401,126.9845761,0.280191883,North Africa and Middle East,Central Asia and North Africa-Middle East,3.5185,0.4382,-0.880966498,5496.186523
Egypt,EGY,Female,1987,20.36828864,0.045370397,0.153081328,0.200999215,27.01258141,0.246395822,0.023070117,0.017819664,0.09442826,128.1178895,0.300873529,North Africa and Middle East,Central Asia and North Africa-Middle East,3.6425,0.4374,-0.887358169,5503.186523
Egypt,EGY,Male,1987,19.35300019,0.036020645,0.109287832,0.273591024,25.32596864,0.090733372,0.039983519,0.001750766,0.077654615,126.9422075,0.279179107,North Africa and Middle East,Central Asia and North Africa-Middle East,3.6425,0.4374,-0.887358169,5503.186523
Egypt,EGY,Female,1988,20.44510505,0.048367312,0.159169738,0.19824596,27.16185765,0.25148248,0.022439638,0.018797135,0.096734047,128.0449404,0.299825411,North Africa and Middle East,Central Asia and North Africa-Middle East,3.7675,0.4366,-0.887027406,5662.191895
Egypt,EGY,Male,1988,19.43444331,0.038690577,0.115030645,0.270383224,25.42048959,0.093962357,0.038849556,0.001908755,0.079745254,126.9012945,0.278161318,North Africa and Middle East,Central Asia and North Africa-Middle East,3.7675,0.4366,-0.887027406,5662.191895
Egypt,EGY,Female,1989,20.52144921,0.051520329,0.165429743,0.195487285,27.31200454,0.256585531,0.021830027,0.019817399,0.099106834,127.9657796,0.298751472,North Africa and Middle East,Central Asia and North Africa-Middle East,3.894,0.4358,-0.889509893,5815.197266
